Student_ID,Gender,Age,Study_Hours,Attendance,Assignment_Score,Quiz_Score,Midterm_Score,Final_Score,Internet_Access,Parent_Education,Family_Income,Extra_Activities,Previous_GPA,Target,Grade,Risk_Level
1929,Female,15,7.4,83.7,94.2,75.7,89.1,100.0,Yes,Bachelor,Low,No,3.18,Pass,A,Low
1930,Male,16,3.0,88.0,56.9,58.8,79.2,74.5,Yes,High School,Medium,Yes,2.94,Pass,C,Low
1931,Male,22,1.9,85.4,36.3,27.8,55.5,55.5,Yes,High School,Low,Yes,2.43,Pass,D,Medium
1932,Female,19,2.4,90.9,57.9,59.7,59.2,63.7,Yes,Doctorate,Medium,Yes,2.38,Pass,D,Medium
1933,Female,15,1.3,64.3,47.4,37.4,45.1,53.6,Yes,None,Medium,Yes,2.96,Pass,D,Medium
1934,Female,18,1.0,87.4,51.2,45.3,62.4,61.8,Yes,High School,Low,Yes,3.5,Pass,D,Medium
1935,Male,19,9.1,85.4,88.1,93.6,97.9,100.0,Yes,Bachelor,Medium,Yes,3.34,Pass,A,Low
1936,Male,16,3.2,80.5,46.8,61.8,57.8,69.6,Yes,None,Low,Yes,2.23,Pass,C,Low
1937,Male,16,1.4,95.9,56.1,38.3,54.0,66.6,Yes,High School,Medium,No,2.3,Pass,C,Low
1938,Female,17,7.8,82.1,67.9,58.3,67.8,77.8,No,Bachelor,Medium,No,2.39,Pass,B,Low
1939,Male,19,8.5,84.1,65.6,68.6,74.0,91.4,Yes,None,Low,No,2.44,Pass,A,Low
1940,Female,17,3.6,84.9,52.7,37.9,55.4,64.6,Yes,None,High,Yes,1.71,Pass,D,Medium
1941,Male,15,1.2,91.6,56.7,64.9,61.5,67.6,Yes,Bachelor,Low,No,3.27,Pass,C,Low
1942,Female,20,2.4,91.4,54.2,50.5,62.2,71.9,No,High School,Low,No,2.53,Pass,C,Low
1943,Female,20,2.8,83.7,49.6,58.2,49.7,67.3,Yes,High School,Medium,No,3.08,Pass,C,Low
1944,Female,20,3.3,86.3,77.2,60.1,78.9,84.3,Yes,Doctorate,Medium,Yes,2.61,Pass,B,Low
1945,Male,19,1.5,95.9,51.3,38.8,58.1,58.2,Yes,None,Medium,Yes,2.79,Pass,D,Medium
1946,Male,20,5.5,90.3,65.1,69.9,72.1,78.8,Yes,Bachelor,Low,Yes,2.39,Pass,B,Low
1947,Male,15,1.0,85.1,57.1,57.2,71.9,67.6,Yes,Master,High,Yes,2.78,Pass,C,Low
1948,Female,17,6.0,86.6,65.9,48.8,68.9,82.7,Yes,Master,Medium,No,2.28,Pass,B,Low
1949,Female,19,6.8,90.4,73.0,75.0,79.4,92.4,Yes,Bachelor,Low,No,2.79,Pass,A,Low
1950,Female,17,2.5,80.9,64.0,48.5,74.8,70.3,Yes,Master,Medium,Yes,3.67,Pass,C,Low
1951,Female,19,3.1,84.6,57.8,73.4,80.8,85.4,Yes,Bachelor,High,Yes,3.11,Pass,A,Low
1952,Female,17,7.2,69.9,74.2,69.0,82.0,86.9,No,Bachelor,Medium,No,2.97,Pass,A,Medium
1953,Male,16,4.7,82.7,72.7,46.7,59.2,68.0,Yes,High School,Low,Yes,2.01,Pass,C,Low
1954,Female,17,2.6,97.0,59.1,67.6,64.6,71.9,Yes,Master,Medium,No,3.14,Pass,C,Low
1955,Male,20,2.8,76.1,62.7,64.8,61.5,65.7,Yes,Bachelor,Low,No,3.2,Pass,C,Low
1956,Male,16,4.3,55.2,63.8,53.0,66.3,60.4,Yes,High School,Medium,Yes,2.96,Pass,D,High
1957,Female,17,8.7,74.3,81.3,97.6,85.7,98.7,Yes,Master,High,No,2.93,Pass,A,Medium
1958,Male,19,2.9,76.5,52.6,81.2,63.9,64.5,Yes,Bachelor,Medium,Yes,2.72,Pass,D,Medium
1959,Male,19,2.6,86.4,68.0,62.7,70.9,76.9,Yes,None,Medium,No,3.19,Pass,B,Low
1960,Female,22,3.3,71.6,72.0,75.9,75.9,84.0,Yes,High School,High,No,3.64,Pass,B,Medium
1961,Male,19,3.3,75.7,64.8,69.7,77.0,78.1,Yes,Bachelor,Medium,No,3.0,Pass,B,Low
1962,Female,18,3.9,93.1,69.0,55.6,56.9,72.7,Yes,High School,Medium,Yes,2.22,Pass,C,Low
1963,Male,15,3.1,92.3,56.3,48.7,53.7,59.9,Yes,None,Low,Yes,2.26,Pass,D,Medium
1964,Male,19,6.2,83.3,67.6,58.7,69.3,86.5,No,High School,Medium,Yes,3.24,Pass,A,Low
1965,Male,16,1.8,73.0,60.2,37.8,55.6,66.3,Yes,Bachelor,Medium,Yes,2.22,Pass,C,Medium
1966,Male,22,4.1,89.6,71.9,64.7,69.8,85.6,Yes,Master,Medium,No,2.92,Pass,A,Low
1967,Female,19,4.2,95.0,75.8,67.2,69.8,75.9,Yes,Bachelor,High,Yes,2.59,Pass,B,Low
1968,Male,18,1.9,95.3,53.8,37.7,63.4,63.3,Yes,None,High,No,2.16,Pass,D,Medium
1969,Female,20,4.1,86.5,76.9,73.4,88.4,86.5,Yes,Doctorate,Medium,Yes,3.3,Pass,A,Low
1970,Male,16,4.3,91.9,66.4,70.0,80.3,82.7,Yes,High School,Medium,Yes,3.22,Pass,B,Low
1971,Female,18,1.0,81.4,35.0,47.4,40.2,50.0,Yes,High School,Medium,No,1.99,Pass,D,High
1972,Female,20,1.7,81.2,49.6,49.9,54.6,71.0,No,High School,Low,Yes,3.09,Pass,C,Low
1973,Female,21,7.6,92.7,69.7,59.1,82.3,91.8,Yes,High School,Medium,No,3.0,Pass,A,Low
1974,Male,21,2.2,92.2,57.3,70.8,75.0,74.5,Yes,Doctorate,Medium,Yes,3.3,Pass,C,Low
1975,Male,16,1.4,84.7,45.1,50.6,49.3,60.7,Yes,None,Medium,No,2.9,Pass,D,Medium
1976,Male,17,1.0,74.9,49.0,48.3,51.6,55.0,Yes,High School,High,No,3.66,Pass,D,Medium
1977,Female,15,1.6,91.9,50.3,43.4,64.9,61.8,Yes,Bachelor,Low,No,2.72,Pass,D,Medium
1978,Male,22,3.0,91.9,58.1,50.2,71.1,76.0,Yes,Bachelor,Medium,Yes,2.64,Pass,B,Low
1979,Female,15,1.3,92.8,58.0,36.8,47.2,59.3,Yes,High School,Medium,Yes,2.22,Pass,D,Medium
1980,Female,18,4.7,66.6,56.5,37.3,57.7,72.6,Yes,Bachelor,Medium,No,2.24,Pass,C,Medium
1981,Male,20,1.9,98.5,51.4,56.4,63.9,67.9,Yes,Bachelor,High,No,2.19,Pass,C,Low
1982,Female,15,3.9,93.1,77.0,47.3,71.0,73.9,Yes,Bachelor,High,Yes,2.93,Pass,C,Low
1983,Male,20,7.0,91.1,79.9,68.5,82.8,85.6,Yes,Bachelor,Low,Yes,2.64,Pass,A,Low
1984,Male,20,6.7,93.9,81.4,79.0,91.6,100.0,Yes,Master,Low,Yes,3.0,Pass,A,Low
1985,Female,18,3.9,93.7,53.8,60.9,58.7,66.1,No,High School,Low,Yes,2.07,Pass,C,Low
1986,Female,18,1.5,94.6,56.5,41.6,72.9,61.9,No,Master,Medium,No,2.29,Pass,D,Medium
1987,Female,18,3.1,79.5,46.4,50.5,60.3,61.5,Yes,Bachelor,Medium,Yes,2.28,Pass,D,Medium
1988,Male,15,3.9,96.9,87.4,77.9,91.4,99.1,Yes,Doctorate,Medium,Yes,4.0,Pass,A,Low
1989,Male,21,10.0,91.2,87.9,79.4,100.0,100.0,No,Bachelor,Medium,No,2.7,Pass,A,Low
1990,Female,18,1.0,85.4,56.2,52.0,59.6,59.8,Yes,Doctorate,Medium,Yes,2.76,Pass,D,Medium
1991,Female,22,3.1,85.4,59.4,51.7,81.0,79.2,Yes,Doctorate,Medium,No,2.75,Pass,B,Low
1992,Female,15,4.6,95.2,71.2,68.0,75.0,91.0,Yes,Bachelor,Medium,No,3.73,Pass,A,Low
1993,Male,18,3.4,83.4,41.4,47.8,56.3,67.8,Yes,Bachelor,Medium,Yes,1.83,Pass,C,Low
1994,Female,19,3.7,90.7,51.0,57.3,49.8,73.7,Yes,None,Low,No,2.76,Pass,C,Low
1995,Male,20,1.9,91.2,49.7,56.5,48.5,64.2,Yes,Master,Medium,Yes,1.83,Pass,D,Medium
1996,Male,22,5.5,85.3,56.4,37.9,45.6,61.0,Yes,None,Medium,Yes,1.37,Pass,D,Medium
1997,Female,18,3.3,95.0,65.9,57.2,75.4,78.8,Yes,Master,Medium,Yes,2.36,Pass,B,Low
1998,Male,16,3.7,97.7,62.4,69.3,72.2,85.2,No,Bachelor,High,Yes,3.05,Pass,A,Low
1999,Female,20,5.8,85.6,67.9,68.2,61.1,86.2,Yes,High School,High,Yes,2.32,Pass,A,Low
2000,Male,20,2.7,93.6,69.7,69.8,72.8,79.4,Yes,High School,High,Yes,3.04,Pass,B,Low
2001,Male,18,6.5,90.5,64.5,72.1,66.2,82.7,Yes,None,Medium,No,2.86,Pass,B,Low
2002,Female,21,1.3,88.9,51.4,59.7,55.0,60.0,Yes,Bachelor,Medium,No,2.72,Pass,D,Medium
2003,Female,17,3.8,99.5,71.9,72.6,89.0,93.3,Yes,High School,Medium,No,3.56,Pass,A,Low
2004,Female,21,1.9,93.9,53.0,42.4,48.8,58.6,Yes,Master,Low,No,2.44,Pass,D,Medium
2005,Female,18,1.5,77.8,62.3,53.1,52.7,63.9,Yes,Master,Medium,Yes,3.03,Pass,D,Medium
2006,Female,20,8.6,95.6,59.4,63.1,63.9,80.4,Yes,High School,Low,Yes,1.72,Pass,B,Low
2007,Female,22,1.4,87.2,57.8,53.3,50.3,62.4,No,High School,Medium,Yes,2.86,Pass,D,Medium
2008,Female,16,3.3,89.1,62.2,71.9,55.4,74.2,Yes,Bachelor,Medium,Yes,2.65,Pass,C,Low
2009,Male,22,1.3,84.8,44.2,57.6,39.6,56.0,Yes,High School,High,No,2.09,Pass,D,High
2010,Male,22,6.3,81.0,86.4,83.4,84.2,96.4,Yes,Master,Medium,Yes,3.04,Pass,A,Low
2011,Male,20,2.5,86.3,54.0,44.5,60.7,58.9,Yes,Bachelor,High,Yes,2.36,Pass,D,Medium
2012,Female,21,5.8,88.1,75.5,88.2,80.2,93.5,Yes,Doctorate,Low,Yes,3.84,Pass,A,Low
2013,Female,16,4.5,96.6,58.6,67.2,74.3,73.8,Yes,Master,Low,Yes,1.34,Pass,C,Low
2014,Male,15,10.0,93.7,97.6,81.4,99.7,100.0,Yes,Bachelor,Medium,Yes,2.95,Pass,A,Low
2015,Female,19,1.1,75.2,52.9,52.4,55.0,56.9,Yes,Bachelor,Medium,Yes,2.83,Pass,D,Medium
2016,Female,20,1.6,85.9,52.0,49.5,50.4,57.2,Yes,Bachelor,Low,No,2.63,Pass,D,Medium
2017,Male,18,5.6,89.8,86.7,58.5,97.3,92.5,Yes,Bachelor,Low,Yes,2.48,Pass,A,Low
2018,Female,15,3.9,78.6,59.7,48.1,55.0,69.9,No,Bachelor,Medium,No,2.84,Pass,C,Low
2019,Female,19,2.8,84.6,78.3,65.6,70.1,82.5,Yes,Master,Medium,Yes,3.44,Pass,B,Low
2020,Male,18,9.1,98.3,76.5,76.6,90.7,99.5,Yes,Bachelor,Medium,Yes,1.8,Pass,A,Low
2021,Female,22,3.2,97.2,55.0,49.4,65.9,71.1,No,Master,Medium,No,2.32,Pass,C,Low
2022,Male,17,1.9,85.5,44.9,51.2,56.7,60.6,Yes,High School,Low,No,2.17,Pass,D,Medium
2023,Female,18,5.8,88.6,61.5,64.3,65.5,80.7,Yes,High School,High,Yes,2.14,Pass,B,Low
2024,Female,16,3.3,86.7,65.7,43.8,53.6,60.8,Yes,None,Low,No,3.01,Pass,D,Medium
2025,Female,16,3.4,87.0,62.8,78.5,54.0,74.5,Yes,Bachelor,Medium,Yes,3.15,Pass,C,Low
2026,Male,17,4.8,84.3,66.9,57.5,88.1,86.2,Yes,Bachelor,Medium,Yes,3.44,Pass,A,Low
2027,Female,15,4.9,86.0,81.7,73.1,84.3,96.0,Yes,Bachelor,High,No,3.16,Pass,A,Low
2028,Female,19,1.6,85.5,53.9,56.2,58.6,61.7,Yes,High School,Medium,No,3.21,Pass,D,Medium
2029,Male,18,2.7,75.9,45.1,43.3,65.4,56.0,Yes,Master,Medium,Yes,1.95,Pass,D,Medium
2030,Female,16,1.2,92.0,61.0,69.5,61.6,63.3,Yes,High School,Medium,Yes,3.69,Pass,D,Medium
2031,Male,15,3.9,79.0,59.0,55.2,63.9,65.4,Yes,Bachelor,Medium,No,2.67,Pass,C,Low
2032,Female,17,8.5,73.9,79.6,71.8,81.9,94.6,Yes,Bachelor,Medium,Yes,3.42,Pass,A,Medium
2033,Male,21,1.7,93.1,38.8,45.8,36.8,50.7,Yes,None,Medium,Yes,1.97,Pass,D,High
2034,Male,20,1.0,90.4,64.7,33.1,76.5,63.9,Yes,Bachelor,High,Yes,2.66,Pass,D,Medium
2035,Male,21,2.1,76.3,57.6,56.1,71.6,70.2,Yes,High School,Low,No,3.37,Pass,C,Low
2036,Female,21,2.8,92.3,66.4,67.5,71.5,78.9,Yes,Bachelor,High,Yes,2.82,Pass,B,Low
2037,Male,16,4.9,93.6,67.5,46.7,80.2,79.8,Yes,High School,High,No,2.35,Pass,B,Low
2038,Female,22,2.6,67.7,59.6,59.0,75.3,72.3,Yes,High School,Medium,No,3.59,Pass,C,Medium
2039,Male,22,4.0,84.3,51.2,38.3,52.7,65.0,Yes,High School,Medium,Yes,2.1,Pass,C,Low
2040,Male,17,2.3,81.6,67.4,57.7,66.9,63.4,Yes,Bachelor,Medium,No,2.79,Pass,D,Medium
2041,Female,18,2.9,89.2,56.5,80.2,66.5,76.7,Yes,High School,High,No,3.18,Pass,B,Low
2042,Female,22,1.9,91.8,71.3,60.8,48.2,72.2,No,Bachelor,Low,Yes,4.0,Pass,C,Low
2043,Male,21,1.5,89.6,43.3,45.3,60.7,61.1,No,None,Medium,Yes,2.52,Pass,D,Medium
2044,Female,22,5.0,82.1,68.3,37.3,71.3,72.9,No,Master,Medium,No,2.63,Pass,C,Low
2045,Female,21,2.4,93.8,49.7,43.7,49.8,61.7,No,High School,High,No,2.53,Pass,D,Medium
2046,Female,19,4.2,90.2,63.1,61.7,68.1,79.3,Yes,High School,Medium,Yes,2.94,Pass,B,Low
2047,Male,16,1.8,81.0,42.4,52.2,65.3,70.8,Yes,Bachelor,Medium,No,3.15,Pass,C,Low
2048,Male,16,3.2,94.9,83.9,71.2,78.0,79.3,Yes,Doctorate,Low,No,3.46,Pass,B,Low
2049,Female,18,1.0,94.1,59.2,58.6,47.2,67.4,Yes,High School,Medium,No,3.25,Pass,C,Low
2050,Male,22,2.5,66.4,63.0,48.5,54.2,66.6,Yes,Master,Low,No,2.5,Pass,C,Medium
2051,Female,22,2.0,95.2,60.9,60.4,80.6,71.9,Yes,Bachelor,High,Yes,3.29,Pass,C,Low
2052,Female,20,6.2,86.4,63.6,61.1,73.7,82.3,Yes,Bachelor,Medium,Yes,2.85,Pass,B,Low
2053,Female,15,1.3,67.6,57.5,42.2,63.3,62.9,Yes,None,Medium,No,3.25,Pass,D,Medium
2054,Female,19,2.9,84.2,55.7,52.3,79.5,82.5,Yes,Master,Medium,Yes,3.28,Pass,B,Low
2055,Female,16,3.9,89.3,70.4,71.5,72.4,92.4,Yes,Doctorate,Medium,No,3.78,Pass,A,Low
2056,Male,19,5.7,92.3,60.2,43.2,74.1,73.7,No,Bachelor,Low,Yes,2.59,Pass,C,Low
2057,Female,16,5.2,94.9,77.3,57.2,67.3,80.3,Yes,Bachelor,Medium,Yes,2.47,Pass,B,Low
2058,Male,19,3.1,82.1,47.9,81.3,58.7,72.2,No,Bachelor,Low,Yes,3.07,Pass,C,Low
2059,Male,17,3.3,97.3,60.1,59.6,77.0,82.4,Yes,Bachelor,Medium,No,3.51,Pass,B,Low
2060,Female,21,6.1,96.7,70.1,82.6,78.4,91.3,Yes,Bachelor,Low,No,2.83,Pass,A,Low
2061,Female,16,3.0,90.6,68.4,60.4,71.7,74.9,Yes,High School,Medium,Yes,3.55,Pass,C,Low
2062,Female,19,3.6,95.0,71.1,65.5,85.2,80.6,Yes,High School,Medium,Yes,3.21,Pass,B,Low
2063,Female,22,6.3,70.6,73.3,68.7,75.3,76.9,Yes,Bachelor,Medium,Yes,2.68,Pass,B,Medium
2064,Male,15,10.0,93.4,100.0,88.1,100.0,100.0,Yes,Master,Low,No,3.14,Pass,A,Low
2065,Male,17,3.7,88.7,57.5,54.5,64.2,65.3,Yes,None,Medium,Yes,2.54,Pass,C,Low
2066,Female,17,4.4,84.9,50.0,55.0,58.3,75.7,No,Bachelor,Medium,No,2.94,Pass,B,Low
2067,Male,15,5.1,88.3,71.4,64.9,63.0,80.6,Yes,Bachelor,Medium,Yes,2.16,Pass,B,Low
2068,Male,19,6.2,66.8,53.2,53.3,75.6,78.3,Yes,High School,Low,Yes,2.76,Pass,B,Medium
2069,Male,22,5.8,85.3,73.7,70.6,89.3,90.2,Yes,None,High,No,3.4,Pass,A,Low
2070,Male,18,2.2,97.1,56.0,54.5,64.6,71.7,Yes,Bachelor,Medium,Yes,3.26,Pass,C,Low
2071,Male,15,3.9,67.3,65.8,46.8,64.0,69.4,Yes,Master,Low,Yes,3.17,Pass,C,Medium
2072,Male,19,5.8,94.1,80.8,87.7,72.2,84.7,Yes,Master,Medium,Yes,2.97,Pass,B,Low
2073,Male,15,7.0,95.0,87.6,66.0,79.1,96.4,Yes,High School,Medium,Yes,2.9,Pass,A,Low
2074,Male,15,2.9,81.4,52.3,59.7,61.9,69.0,Yes,Bachelor,Medium,Yes,2.04,Pass,C,Low
2075,Female,16,3.8,91.8,57.4,55.8,67.8,69.4,Yes,None,Low,Yes,2.68,Pass,C,Low
2076,Male,19,4.1,85.6,62.8,66.4,70.6,73.1,Yes,High School,Low,No,2.91,Pass,C,Low
2077,Male,18,3.3,80.6,42.3,47.3,47.0,60.5,Yes,Bachelor,Low,No,2.13,Pass,D,Medium
2078,Female,21,3.8,88.2,66.6,40.3,53.9,67.5,Yes,None,Medium,No,1.75,Pass,C,Low
2079,Male,16,1.0,81.1,81.0,57.4,71.0,76.4,Yes,Bachelor,Medium,Yes,3.48,Pass,B,Low
2080,Female,15,10.0,86.5,88.0,91.8,100.0,100.0,Yes,Doctorate,Medium,No,2.83,Pass,A,Low
2081,Female,21,2.9,93.3,58.6,44.2,62.1,65.8,Yes,None,High,No,2.93,Pass,C,Low
2082,Male,20,3.0,86.4,63.5,79.2,67.1,76.8,Yes,Master,Low,Yes,3.13,Pass,B,Low
2083,Male,21,1.0,86.1,46.5,47.7,55.0,53.7,Yes,High School,Low,No,2.21,Pass,D,Medium
2084,Female,15,1.0,82.8,60.5,57.6,51.5,57.9,Yes,Bachelor,Medium,No,2.56,Pass,D,Medium
2085,Female,15,4.3,81.7,62.7,72.8,81.0,82.0,Yes,High School,Low,Yes,3.7,Pass,B,Low
2086,Male,22,5.8,94.7,77.8,57.3,81.3,92.5,Yes,Master,Medium,No,2.51,Pass,A,Low
2087,Female,19,5.2,92.7,71.5,66.2,64.3,85.5,No,Master,Medium,Yes,2.64,Pass,A,Low
2088,Male,19,1.8,92.6,66.3,77.7,64.6,72.2,Yes,Bachelor,Low,Yes,2.4,Pass,C,Low
2089,Female,16,5.0,83.5,71.7,71.7,73.2,72.2,Yes,Bachelor,Medium,Yes,2.36,Pass,C,Low
2090,Male,18,3.0,87.0,70.4,61.3,77.7,81.3,Yes,High School,Medium,No,3.46,Pass,B,Low
2091,Female,16,2.5,97.7,67.0,50.7,57.9,67.3,Yes,Master,Medium,Yes,1.31,Pass,C,Low
2092,Female,17,1.2,90.8,66.5,46.3,58.8,61.2,Yes,Master,High,No,2.53,Pass,D,Medium
2093,Female,15,2.0,89.4,61.5,42.9,61.7,70.7,Yes,None,Low,No,2.94,Pass,C,Low
2094,Female,21,4.3,93.7,80.1,72.4,89.0,88.2,Yes,Master,High,No,3.82,Pass,A,Low
2095,Male,20,3.9,91.1,69.8,55.1,59.7,75.9,Yes,Master,Medium,Yes,2.12,Pass,B,Low
2096,Male,15,3.5,90.9,68.0,63.2,66.9,74.8,Yes,Master,High,No,2.02,Pass,C,Low
2097,Male,15,1.0,94.5,50.9,53.7,46.4,53.4,Yes,Bachelor,Low,No,2.28,Pass,D,Medium
2098,Male,16,3.6,93.7,62.8,45.6,61.9,72.4,Yes,Bachelor,Medium,Yes,3.22,Pass,C,Low
2099,Female,20,2.2,95.1,54.7,46.0,55.6,66.9,Yes,None,Medium,No,2.88,Pass,C,Low
2100,Male,20,3.9,90.0,51.3,53.2,68.6,71.1,No,Bachelor,Medium,No,1.93,Pass,C,Low
2101,Male,20,6.3,77.2,79.2,65.3,62.9,86.7,Yes,Bachelor,Medium,No,2.86,Pass,A,Low
2102,Female,16,2.4,92.5,70.9,61.6,73.7,84.0,Yes,High School,Medium,Yes,3.73,Pass,B,Low
2103,Female,15,3.4,89.8,70.4,64.2,67.5,76.5,Yes,High School,High,Yes,2.96,Pass,B,Low
2104,Female,16,9.1,67.0,76.8,63.9,73.3,91.8,No,Bachelor,Medium,Yes,2.9,Pass,A,Medium
2105,Female,19,3.8,84.7,62.8,54.7,74.4,82.5,Yes,High School,Low,Yes,2.93,Pass,B,Low
2106,Male,19,3.2,72.0,56.3,55.7,72.3,66.7,Yes,High School,Medium,No,3.05,Pass,C,Medium
2107,Male,16,1.9,86.7,58.9,61.7,51.8,60.8,Yes,Bachelor,Medium,No,2.04,Pass,D,Medium
2108,Female,20,5.1,85.9,59.4,50.3,65.0,68.3,Yes,High School,Medium,No,2.66,Pass,C,Low
2109,Female,22,1.6,81.1,50.6,62.9,58.1,61.2,Yes,Master,Medium,No,2.69,Pass,D,Medium
2110,Male,15,6.5,74.8,73.4,53.4,70.2,81.1,Yes,Bachelor,High,No,2.51,Pass,B,Medium
2111,Female,16,4.7,95.5,75.3,71.4,67.0,76.1,Yes,Bachelor,Medium,Yes,3.21,Pass,B,Low
2112,Male,16,2.2,78.0,62.1,61.6,59.6,67.9,Yes,High School,Low,No,2.42,Pass,C,Low
2113,Male,16,1.9,84.3,32.0,29.2,40.2,49.6,No,Bachelor,Low,Yes,2.58,Fail,F,High
2114,Female,22,1.9,92.6,44.8,45.6,48.8,58.2,No,Bachelor,High,Yes,2.04,Pass,D,Medium
2115,Female,22,1.0,94.5,56.7,51.4,79.2,66.2,Yes,Master,Medium,No,3.03,Pass,C,Low
2116,Female,17,4.2,93.1,76.0,76.0,74.3,85.7,Yes,Master,High,Yes,3.37,Pass,A,Low
2117,Male,19,1.0,97.8,53.4,29.9,42.7,63.6,Yes,High School,Medium,Yes,2.58,Pass,D,High
2118,Female,21,3.0,73.8,64.8,51.0,63.5,68.6,No,Bachelor,Medium,No,3.28,Pass,C,Medium
2119,Male,20,2.9,92.7,62.5,63.0,70.6,66.0,Yes,High School,Medium,Yes,2.71,Pass,C,Low
2120,Male,18,2.6,68.8,27.4,35.7,32.6,48.6,Yes,None,Low,Yes,1.28,Fail,F,High
2121,Female,22,4.2,86.0,51.2,51.3,52.9,70.7,Yes,None,Medium,Yes,2.77,Pass,C,Low
2122,Female,21,2.2,94.2,50.5,56.2,47.2,64.5,Yes,Bachelor,Medium,Yes,2.69,Pass,D,Medium
2123,Female,22,3.6,80.9,59.3,52.3,68.2,74.2,Yes,Bachelor,Medium,Yes,2.86,Pass,C,Low
2124,Female,20,6.5,92.8,85.5,76.0,89.1,96.2,Yes,Master,High,No,2.95,Pass,A,Low
2125,Female,18,4.5,97.3,61.6,77.5,84.3,90.7,Yes,Master,High,Yes,2.39,Pass,A,Low
2126,Female,17,2.5,76.4,70.8,68.5,69.9,79.3,Yes,Bachelor,High,No,3.68,Pass,B,Low
2127,Male,16,3.2,89.3,65.9,55.6,63.3,71.0,Yes,None,High,Yes,2.76,Pass,C,Low
2128,Male,17,2.6,85.7,71.2,44.2,61.3,75.2,No,Bachelor,Medium,Yes,2.68,Pass,B,Low
2129,Male,22,2.9,99.2,63.4,71.9,70.9,86.9,Yes,Bachelor,Medium,No,3.25,Pass,A,Low
2130,Male,17,3.6,84.6,56.0,73.5,65.3,77.9,Yes,Master,High,No,2.81,Pass,B,Low
2131,Female,21,1.2,74.9,59.7,49.9,53.3,66.4,No,Bachelor,Medium,No,4.0,Pass,C,Medium
2132,Female,15,1.0,91.6,62.2,48.0,64.3,62.5,Yes,Master,Low,No,2.67,Pass,D,Medium
2133,Male,22,1.7,98.4,71.7,58.9,61.5,75.8,Yes,High School,Medium,Yes,3.01,Pass,B,Low
2134,Male,22,4.3,97.6,82.9,68.1,82.3,87.4,Yes,Bachelor,Low,Yes,2.35,Pass,A,Low
2135,Female,21,4.7,76.5,74.0,67.4,74.7,82.1,Yes,High School,Medium,No,3.32,Pass,B,Low
2136,Male,19,5.1,84.0,65.5,58.1,80.3,84.7,Yes,Bachelor,Medium,Yes,2.99,Pass,B,Low
2137,Female,18,1.8,71.3,62.1,45.1,57.6,61.8,Yes,Bachelor,Low,Yes,2.6,Pass,D,Medium
2138,Female,16,3.4,91.5,58.9,55.8,51.8,70.1,Yes,None,High,Yes,2.28,Pass,C,Low
2139,Male,21,2.5,93.3,69.0,62.5,59.5,74.1,Yes,Bachelor,Medium,No,2.01,Pass,C,Low
2140,Female,18,3.0,79.2,64.5,66.2,57.2,65.8,Yes,Master,Medium,Yes,3.05,Pass,C,Low
2141,Female,20,2.5,95.3,49.7,54.8,56.2,60.3,Yes,Bachelor,Medium,Yes,1.97,Pass,D,Medium
2142,Male,18,3.8,89.9,87.9,90.2,85.9,89.0,Yes,Master,High,Yes,3.59,Pass,A,Low
2143,Female,20,2.1,94.3,50.2,41.9,47.7,67.3,No,Bachelor,Medium,No,2.04,Pass,C,Low
2144,Female,21,6.1,78.9,84.5,80.7,76.4,91.1,Yes,Bachelor,Medium,Yes,2.69,Pass,A,Low
2145,Male,22,6.1,78.3,62.3,55.3,75.6,81.4,Yes,High School,High,Yes,2.27,Pass,B,Low
2146,Female,22,4.2,89.9,63.3,62.1,66.4,81.4,Yes,Bachelor,Low,No,2.82,Pass,B,Low
2147,Female,19,5.7,94.1,69.0,71.8,71.5,81.2,Yes,Bachelor,High,No,2.82,Pass,B,Low
2148,Female,21,1.1,85.5,63.5,60.7,66.0,60.7,Yes,Bachelor,Medium,No,3.07,Pass,D,Medium
2149,Female,20,6.3,96.8,45.9,48.9,52.0,71.0,Yes,None,Medium,No,1.88,Pass,C,Low
2150,Female,18,4.0,93.4,68.6,62.6,69.2,80.9,Yes,Doctorate,Low,Yes,2.34,Pass,B,Low
2151,Female,18,2.1,95.9,75.4,58.0,76.8,78.4,Yes,None,Medium,Yes,3.38,Pass,B,Low
2152,Female,20,2.0,98.4,63.8,42.7,60.4,64.7,Yes,Bachelor,Medium,Yes,3.2,Pass,D,Medium
2153,Female,17,7.5,95.5,62.2,60.5,60.6,75.4,Yes,None,High,No,1.3,Pass,B,Low
2154,Female,19,5.1,90.8,83.0,67.8,85.8,85.0,Yes,Master,High,Yes,3.03,Pass,A,Low
2155,Female,15,2.9,72.7,46.5,60.3,56.8,59.5,Yes,High School,High,No,2.18,Pass,D,Medium
2156,Female,22,1.1,98.3,79.1,69.7,62.4,68.2,Yes,Bachelor,Medium,No,2.44,Pass,C,Low
2157,Male,16,6.5,79.5,79.4,64.2,93.6,91.0,Yes,High School,High,Yes,2.66,Pass,A,Low
2158,Female,18,1.5,83.5,52.8,48.7,67.5,66.1,Yes,High School,Medium,Yes,3.73,Pass,C,Low
2159,Female,16,2.5,78.1,55.6,51.9,58.4,65.5,Yes,High School,High,Yes,2.17,Pass,C,Low
2160,Male,15,2.9,85.4,45.9,46.5,37.9,52.9,No,High School,Low,Yes,1.96,Pass,D,High
